Covidence #,Study ID,Title,Reviewer Name,Last name of the first author,Title of the paper,Year when article was published,Aim of study,What type of design was used?,:,risk formulation variable 1,risk formulation variable 2,risk formulation variable 3,risk formulation variable 4,risk formulation variable 5,risk formulation variable 6,risk formulation variable 7,risk formulation variable 8,how was it measured? variable 1,how was it measured? variable 2,how was it measured? variable 3,how was it measured? variable 4,how was it measured? variable 5,how was it measured? variable 6,how was it measured? variable 7,how was it measured? variable 8,In what units is it assessed?  variable 1,In what units is it assessed?  variable 2,In what units is it assessed?  variable 3,In what units is it assessed?  variable 4,In what units is it assessed?  variable 5,In what units is it assessed?  variable 6,In what units is it assessed?  variable 7,In what units is it assessed?  variable 8,How was it computed? variable 1,How was it computed? variable 2,How was it computed? variable 3,How was it computed? variable 4,How was it computed? variable 5,How was it computed? variable 6,How was it computed? variable 7,How was it computed? variable 8,How many times was it measured? variable 1,How many times was it measured? variable 2,How many times was it measured? variable 3,How many times was it measured? variable 4,How many times was it measured? variable 5,How many times was it measured? variable 6,How many times was it measured? variable 7,How many times was it measured? variable 8,Study variable 1,Study variable 2,Study variable 3,Study variable 4,Study variable 5,Study variable 6,Study variable 7,Study variable 8,intervention variable 1,intervention variable 2,intervention variable 3,intervention variable 4,intervention variable 5,intervention variable 6,intervention variable 7,intervention variable 8,How many times was the intervention? variable 1,How many times was the intervention? variable 2,How many times was the intervention? variable 3,How many times was the intervention? variable 4,How many times was the intervention? variable 5,How many times was the intervention? variable 6,How many times was the intervention? variable 7,How many times was the intervention? variable 8,How long was the duration of the intervention? variable 1,How long was the duration of the intervention? variable 2,How long was the duration of the intervention? variable 3,How long was the duration of the intervention? variable 4,How long was the duration of the intervention? variable 5,How long was the duration of the intervention? variable 6,How long was the duration of the intervention? variable 7,How long was the duration of the intervention? variable 8,How long was the average interval between interventions? variable 1,How long was the average interval between interventions? variable 2,How long was the average interval between interventions? variable 3,How long was the average interval between interventions? variable 4,How long was the average interval between interventions? variable 5,How long was the average interval between interventions? variable 6,How long was the average interval between interventions? variable 7,How long was the average interval between interventions? variable 8,exposure variable 1,exposure variable 2,exposure variable 3,exposure variable 4,exposure variable 5,exposure variable 6,exposure variable 7,exposure variable 8,How many times was the exposure? variable 1,How many times was the exposure? variable 2,How many times was the exposure? variable 3,How many times was the exposure? variable 4,How many times was the exposure? variable 5,How many times was the exposure? variable 6,How many times was the exposure? variable 7,How many times was the exposure? variable 8,How long was the duration of the exposure? variable 1,How long was the duration of the exposure? variable 2,How long was the duration of the exposure? variable 3,How long was the duration of the exposure? variable 4,How long was the duration of the exposure? variable 5,How long was the duration of the exposure? variable 6,How long was the duration of the exposure? variable 7,How long was the duration of the exposure? variable 8,How long was the average interval between exposures? variable 1,How long was the average interval between exposures? variable 2,How long was the average interval between exposures? variable 3,How long was the average interval between exposures? variable 4,How long was the average interval between exposures? variable 5,How long was the average interval between exposures? variable 6,How long was the average interval between exposures? variable 7,How long was the average interval between exposures? variable 8,What domain is being analyzed?,:,temporal stability analyzed variable 1,temporal stability analyzed variable 2,temporal stability analyzed variable 3,temporal stability analyzed variable 4,temporal stability analyzed variable 5,temporal stability analyzed variable 6,temporal stability analyzed variable 7,temporal stability analyzed variable 8,how was it analyzed variable 1,how was it analyzed variable 2,how was it analyzed variable 3,how was it analyzed variable 4,how was it analyzed variable 5,how was it analyzed variable 6,how was it analyzed variable 7,how was it analyzed variable 8,test-retest stability result variable 1,test-retest stability result variable 2,test-retest stability result variable 3,test-retest stability result variable 4,test-retest stability result variable 5,test-retest stability result variable 6,test-retest stability result variable 7,test-retest stability result variable 8,temporal trend result variable 1,temporal trend result variable 2,temporal trend result variable 3,temporal trend result variable 4,temporal trend result variable 5,temporal trend result variable 6,temporal trend result variable 7,temporal trend result variable 8,mean difference result variable 1,mean difference result variable 2,mean difference result variable 3,mean difference result variable 4,mean difference result variable 5,mean difference result variable 6,mean difference result variable 7,mean difference result variable 8,which comparison was significant variable 1,which comparison was significant variable 2,which comparison was significant variable 3,which comparison was significant variable 4,which comparison was significant variable 5,which comparison was significant variable 6,which comparison was significant variable 7,which comparison was significant variable 8,test-retest time interval  variable 1,test-retest time interval  variable 2,test-retest time interval  variable 3,test-retest time interval  variable 4,test-retest time interval  variable 5,test-retest time interval  variable 6,test-retest time interval  variable 7,test-retest time interval  variable 8,temporal trend time interval variable 1,temporal trend time interval variable 2,temporal trend time interval variable 3,temporal trend time interval variable 4,temporal trend time interval variable 5,temporal trend time interval variable 6,temporal trend time interval variable 7,temporal trend time interval variable 8,mean difference time interval  variable 1,mean difference time interval  variable 2,mean difference time interval  variable 3,mean difference time interval  variable 4,mean difference time interval  variable 5,mean difference time interval  variable 6,mean difference time interval  variable 7,mean difference time interval  variable 8,:,type of participants variable 1,type of participants variable 2,type of participants variable 3,type of participants variable 4,type of participants variable 5,type of participants variable 6,type of participants variable 7,type of participants variable 8,characteristics of sample variable 1,characteristics of sample variable 2,characteristics of sample variable 3,characteristics of sample variable 4,characteristics of sample variable 5,characteristics of sample variable 6,characteristics of sample variable 7,characteristics of sample variable 8,main age category variable 1,main age category variable 2,main age category variable 3,main age category variable 4,main age category variable 5,main age category variable 6,main age category variable 7,main age category variable 8,(main) country of participants variable 1,(main) country of participants variable 2,(main) country of participants variable 3,(main) country of participants variable 4,(main) country of participants variable 5,(main) country of participants variable 6,(main) country of participants variable 7,(main) country of participants variable 8,number of participants variable 1,number of participants variable 2,number of participants variable 3,number of participants variable 4,number of participants variable 5,number of participants variable 6,number of participants variable 7,number of participants variable 8,prop. of female participants/average variable 1,prop. of female participants/average variable 2,prop. of female participants/average variable 3,prop. of female participants/average variable 4,prop. of female participants/average variable 5,prop. of female participants/average variable 6,prop. of female participants/average variable 7,prop. of female participants/average variable 8,mean age of participants variable 1,mean age of participants variable 2,mean age of participants variable 3,mean age of participants variable 4,mean age of participants variable 5,mean age of participants variable 6,mean age of participants variable 7,mean age of participants variable 8,SE of the age of participants  variable 1,SE of the age of participants  variable 2,SE of the age of participants  variable 3,SE of the age of participants  variable 4,SE of the age of participants  variable 5,SE of the age of participants  variable 6,SE of the age of participants  variable 7,SE of the age of participants  variable 8,SD of the age of participants variable 1,SD of the age of participants variable 2,SD of the age of participants variable 3,SD of the age of participants variable 4,SD of the age of participants variable 5,SD of the age of participants variable 6,SD of the age of participants variable 7,SD of the age of participants variable 8,lowest age of participants variable 1,lowest age of participants variable 2,lowest age of participants variable 3,lowest age of participants variable 4,lowest age of participants variable 5,lowest age of participants variable 6,lowest age of participants variable 7,lowest age of participants variable 8,highest age of participants variable 1,highest age of participants variable 2,highest age of participants variable 3,highest age of participants variable 4,highest age of participants variable 5,highest age of participants variable 6,highest age of participants variable 7,highest age of participants variable 8
426,Castro 2015,Perception of HIV risk and the quantity and quality of children: the case of rural Malawi,Arzie Bajrami,Castro,Perception of HIV risk and the quantity and quality of children: the case of rural Malawi,2015,"This study introduces individual HIV risk perceptions, as a predictor of mortality, into a Q–N investment model",longitudinal,"",risk,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
376,Cofini 2021,"Quality of Life among Pediatric Neurocognitive, Speech, and Psychomotor Rehabilitation Professionals during the COVID-19 Pandemic: A Longitudinal Study on an Italian Sample",Arzie Bajrami,Confini,"Quality of Life among Pediatric Neurocognitive, Speech, and Psychomotor Rehabilitation Professionals during the COVID-19 Pandemic: A Longitudinal Study on an Italian Sample",2021,"The aim was to estimate the perceived quality of life and its relationship with sociodemographic and professional factors, perception of susceptibility to COVID-19, and stress.",longitudinal,"",risk,"","","","","","","",single item,"","","","","","","",5-point Likert scale,"","","","","","","",risk perception = perception of susceptibility to COVID-19,"","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",COVID-19,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health catastrophe,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
374,Moustafa 2021,Adolescent perceptions of E-cigarette use and vaping behavior before and after the EVALI outbreak,Amanda Holzer,Moustafa,Adolescent perceptions of E-cigarette use and vaping behavior before and after the EVALI outbreak,2021,"This study sought to determine whether adolescents’ e-cigarette risk perceptions, perceived benefits, and positive expectations, and vaping behavior changed after the electronic-cigarette or vaping product use-associated lung injury (EVALI) outbreak.",longitudinal,"",risk,"","","","","","","",scale,"","","","","","","",2-point likert,"","","","","","","",2 items,"","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",yes,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","",health catastrophe,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
364,Branstrom 2002,"Stability of questionnaire items measuring behaviours, attitudes and stages of change related to sun exposure",Arzie Bajrami,Branstorm,"Stability of questionnaire items measuring behaviours, attitudes and stages of change related to sun exposure",2002,The aim of the present study was to examine the test–retest reliability of some common items measuring sun-related variables,serial-cross sectional,"",risk perception,"","","","","","","",scale,"","","","","","","",5-point Likert scale,"","","","","","","",two items asked on sunbathing and skin cancer,"","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health,"",yes,"","","","","","","",test-retest,"","","","","","","",0.47-0.58,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3 weeks,"","","","","","","","","","","","","","","","","","","","","","","","",laypeople,"","","","","","","",nurses,"","","","","","","",adults,"","","","","","","",Sweden,"","","","","","","",52,"","","","","","","",1,"","","","","","","",40,"","","","","","","","","","","","","","","","","","","","","","","",24,"","","","","","","",59,"","","","","","",""
342,Albada 2015,Follow-up effects of a tailored pre-counseling website with question prompt in breast cancer genetic counseling,Amanda Holzer,Albada,Follow-up effects of a tailored pre-counseling website with question prompt in breast cancer genetic counseling,2015,"Pre-counseling education helps counselees to prepare for breast cancer genetic counseling andmight subsequently result in more positive experiences, improved cognitive outcomes and moreexperienced control. This study assessed the effects of a website with tailored information and a blanksheet to fill in questions (question prompt; QP), at 1 week and 1 year post-counseling. ",longitudinal,"",risk perception,worry ,"","","","","","",questionnaire,questionnaire ,"","","","","","",1-100 ,1-4 linkert,"","","","","","",1-100,added up ,"","","","","","",3,3,"","","","","","",1,1,"","","","","","",cancer genetic counseling,cancer genetic counseling,"","","","","","",1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",cancer ,"",Yes,Yes,"","","","","","",multilevel linear regressio,multilevel linear regressio,"","","","","","","","","","","","","","","T0-T3 = .40 
T0-T4 = .45","T0-T3 = .59 
T0-T4 = .63","","","","","","","","","","","","","","",none,none,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",breast cancer genetic counselee,breast cancer genetic counselee,"","","","","","","","","","","","","","","","","","","","","","",Netherlands,Netherlands,"","","","","","",197,197,"","","","","","",100,100,"","","","","","",41.91,41.91,"","","","","","",0.501,0.501,"","","","","","",3.40,3.40,"","","","","","",21,21,"","","","","","",69,69,"","","","","",""
342,Albada 2015,Follow-up effects of a tailored pre-counseling website with question prompt in breast cancer genetic counseling,Arzie Bajrami,Albada,2015,Follow-up effects of a tailored pre-counseling website with question prompt in breast cancer genetic counseling,"The present paper focuses on the intermediate and long-term
effects of E-info gene (web-based intervention)",longitudinal,"",risk,worry,"","","","","","",questionnaire,scale,"","","","","","",0 to 100%.,"4-point response categories (almost never to almost always); One item assessed the extent of the worry (1 not at all to 4 very
much)","","","","","","","Finally, counselees rated their perceived risk that they would (re-)develop breast cancer on a VAS from 0 to 100%. Risk perception alignment
was defined as the agreement between counselee’s and counselor’s estimation within the categories of breast cancer population risk: slightly increased (<20%), moderate (20–30%) or high risk (30%).This measure of risk perception accuracy was chosen because the surveillance advice is based on these risk categories.",The mean of the four items was computed,"","","","","","",3,3,"","","","","","",single,single,"","","","","","",web-based intervention,web-based intervention,"","","","","","",1,1,"","","","","","",unknown,unknown,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",cancer ,"",yes,yes,"","","","","","",mean difference,mean difference,"","","","","","","","","","","","","","","","","","","","","","",not significant,not significant,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",experts,experts,"","","","","","",counselee,counselee,"","","","","","",adults,adults,"","","","","","",the Netherlands,the Netherlands,"","","","","","",197,197,"","","","","","",unknown,unknown,"","","","","","","UC group: 41.1
INT group: 41.6","UC group: 41.1
INT group: 41.6","","","","","","","","","","","","","","","UC group: 11.5
INT group: 11.3","UC group: 11.5
INT group: 11.3","","","","","","",21,21,"","","","","","",69,69,"","","","","",""
331,Cox 2008,Supporting breast self-examination in female childhood cancer survivors: A secondary analysis of a behavioral intervention,Arzie Bajrami,Cox,Supporting Breast Self-Examination in Female Childhood Cancer Survivors: A Secondary Analysis of a Behavioral Intervention,2008,To identify intervention targets that will increase the frequency of breast self-examination (BSE) in female survivors of childhood cancer.,longitudinal,"",risk,"","","","","","","",questionnaire,"","","","","","","",5-point and 4-point Likert scale,"","","","","","","","risk = susceptibility, seriousness, 
efficacy","","","","","","","",2,"","","","","","","",single,"","","","","","","",cancer counseling,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",cancer ,"",yes,"","","","","","","",mean difference,"","","","","","","","","","","","","","","","","","","","","","","",significant,"","","","","","","",T0-T1,"","","","","","","","","","","","","","","","","","","","","","","",1 year,"","","","","","","","",laypeople,"","","","","","","",female cancer survivors,"","","","","","","",adolescents,"","","","","","","","","","","","","","","",149,"","","","","","","","","","","","","","","","15.00 
","","","","","","","","","","","","","","","","","","","","","","","",12,"","","","","","","",18,"","","","","","",""
329,Maughan-Brown 2017,Accuracy and determinants of perceived HIV risk among young women in South Africa,Amanda Holzer,Maughan-Brown,Accuracy and determinants of perceived HIV risk among young women in South Africa,2018,"We examined the accuracy of HIV-risk perceptions and their correlates among young black women in South Africa, a group with one of the highest HIV incidence rates worldwide.",longitudinal,"",risk,"","","","","","","",scale,"","","","","","","",4-point likert scale,"","","","","","","",1 item ,"","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health,"",yes,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","", 1.60 (p = 0.68),"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4 years,"","","","","","","","",laypeople,"","","","","","","",black african women,"","","","","","","",adults,"","","","","","","",South Africa ,"","","","","","","",539,"","","","","","","",1,"","","","","","","",24.8,"","","","","","","","","","","","","","","","","","","","","","","",14,"","","","","","","",30,"","","","","","",""
308,Kim 2022,US adult smokers' perceived relative risk on ENDS and its effects on their transitions between cigarettes and ENDS,Amanda Holzer,Kim,US adult smokers’ perceived relative risk on ENDS and its effects on their transitions between cigarettes and ENDS,2022,This research examines US smokers’ relative risk perceptions and their prospective association with various behavioral stages of switching to ENDS. ,longitudinal,"",risk,"","","","","","","",scale,"","","","","","","",3-point likert scale,"","","","","","","",1 item,"","","","","","","",5,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",cigarettes ,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
297,deVet 2008,Predictors of stage transitions in the precaution adoption process model,Arzie Bajrami,deVet,Predigers of Stage Transitions in the Precaution Adoption Process Model,2008,To explore psychosocial correlates and predictors of stage transitions in the precaution adoption process model (PAPM) for fruit intake.,longitudinal,"",risk,"","","","","","","",scale,"","","","","","","",2-point Likert scale,"","","","","","","","","","","","","","","",2,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
288,Canetti 2016,Threatened or Threatening? How Ideology Shapes Asylum Seekers' Immigration Policy Attitudes in Israel and Australia,Arzie Bajrami,Canetti ,Threatened or Threatening? How Ideology Shapes Asylum Seekers' Immigration Policy Attitudes in Israel and Australia,2016,We examine the role of political ideology (political position or political preference) and threat perception as predictors of different levels of support for exclusionary asylum policies,longitudinal,"",threat,"","","","","","","",questionnaire,"","","","","","","",7-point Likert scale,"","","","","","","","","","","","","","","",2,"","","","","","","",study 2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","conflict in August 2014 known in
Israel as Operation Protective Edge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Other: political,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
287,Johnson 2022,Longitudinal effects of cigarette pictorial warning labels among young adults,Amanda Holzer,Johnson,"Longitudinal effects of cigarette pictorial warning labels 
among young adults",2022,This study analyzes data from a randomized trial of young adult smokers (N=229) exposed to a pictorial or text-only cigarette warning. ,longitudinal,"",risk,"","","","","","","",scale,"","","","","","","",5-point likert ,"","","","","","","",4 items,"","","","","","","",4,"","","","","","","",single,"","","","","","","",yes,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",cigarettes ,"",yes,"","","","","","","","Latent Change Model Results
Latent growth Model Results","","","","","","","","","","","","","","","","p = 0.17
Coefficient (95% CI) = 0.09 (-0.08, 0.23)

p = <0.001 
Coefficient (95% CI) = 0.02 (−0.02, 0.07)","","","","","","","","","","","","","","","",no significant change,"","","","","","","","","","","","","","","",2 months,"","","","","","","","","","","","","","","","",229,"","","","","","","",laypeople,"","","","","","","",adults,"","","","","","","",USA,"","","","","","","",229,"","","","","","","",.445,"","","","","","","",24.6,"","","","","","","","","","","","","","","",3.4,"","","","","","","","","","","","","","","","","","","","","","",""
280,Armstrong-Carter 2023,Adolescents' perceptions of social risk and prosocial tendencies: Developmental change and individual differences,Amanda Holzer,Armstrong-Carter,Adolescents’ perceptions of social risk and prosocial tendencies: Developmental change and individual differences,2022,This accelerated longitudinal study used within-subject growth-curve analyses to test the link between adolescents’ prosocial tendencies and social risk perceptions.,longitudinal,"",risk perception ,"","","","","","","",3 questions,"","","","","","","",likert scale 1-7,"","","","","","","",“Not at all Risky” to “Extremely Risky.”,"","","","","","","",3,"","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Other: social tendencies ,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",adolescents ,"","","","","","","",students,"","","","","","","",10-17,"","","","","","","",USA,"","","","","","","",893,"","","","","","","",50.06,"","","","","","","",12.3,"","","","","","","",0.0214,"","","","","","","",.64,"","","","","","","",10,"","","","","","","",17,"","","","","","",""
280,Armstrong-Carter 2023,Adolescents' perceptions of social risk and prosocial tendencies: Developmental change and individual differences,Arzie Bajrami,Armstrong-Carter,Adolescents' perceptions of social risk and prosocial tendencies: Developmental change and individual differences,2023,The goals of the present study were to investigate: (1) Do adolescents report more prosocial tendencies during years when they report more or less social risk tolerance? (2) Does the link between prosocial tendencies and social risk tolerance change across early- to mid-adolescence? (3) Does the link between prosocial tendencies and social risk tolerance vary according to individual differences in sensation seeking and empathy? ,longitudinal,"",social risk perception,"","","","","","","",scale,"","","","","","",""," 7-point Likert-type scale ranging from ""Not at all Risky"" to ""Extremely Risky""","","","","","","","","We created a mean score at each time point, and reverse scored the measure, such that higher scores indicate the adolescent felt relatively more tolerant of social risks (i.e., less averse or concerned about taking risks), and lower scores indicate the adolescent felt relatively more averse to social risks (i.e., more concerned about taking risks).","","","","","","","",3,"","","","","","","",single,"","","","","","","",none,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Other: social,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
229,Kim 2021,When beef consumption becomes politicized: Longitudinal change of US beef purchase intention and political values in Korea,Amanda Holzer,Kim,When beef consumption becomes politicized: Longitudinal change of US beef purchase intention and political values in Korea,2021,"This study identified factors affecting the willingness to purchase US beef in South Korea over the decade since 
the bovine spongiform encephalopathy (BSE) crisis in 2008.",serial-cross sectional,"",risk,"","","","","","","",1 item,"","","","","","","",2-point likert scale,"","","","","","","",1 item,"","","","","","","",6,"","","","","","","",single,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health,"",no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
219,Agha 2004,"Impact of a school-based peer sexual health intervention on normative beliefs, risk perceptions, and sexual behavior of Zambian adolescents",Amanda Holzer,Agha,"Impact of a School-based Peer Sexual Health Intervention on Normative Beliefs, Risk Perceptions, and Sexual Behavior of Zambian Adolescents",2004," To determine whether adolescents’ normativebeliefs about abstinence and condoms, their personalrisk perception, and safer sex practices changed after theimplementation of a peer sexual health education inter-vention implemented in Zambian secondary schools.",longitudinal,"",risk perception ,"","","","","","","",questionnaire ,"","","","","","","",4 items ,"","","","","","","","","","","","","","","",3,"","","","","","","",1,"","","","","","","","sexual health intervention that promotes safer
sex practices among secondary school adolescents in
Zambia","","","","","","","",1,"","","","","","","",1h 45min,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Other: sickness,"",yes,"","","","","","","",significant difference ,"","","","","","","",no,"","","","","","","",no,"","","","","","","",yes,"","","","","","","","Baseline to second follow up: p = .013
Comparison of adjusted odd ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Adolescents ,"","","","","","","",students in Zambia ,"","","","","","","",19,"","","","","","","",Zambia,"","","","","","","",404,"","","","","","","", 53.83,"","","","","","","",17,"","","","","","","",0.109,"","","","","","","",1.364,"","","","","","","",14,"","","","","","","",19+,"","","","","","",""
219,Agha 2004,"Impact of a school-based peer sexual health intervention on normative beliefs, risk perceptions, and sexual behavior of Zambian adolescents",Arzie Bajrami,Agha,"Impact of School-based Peer Sexual Health Intervention on Normative Beliefs, Risk Perceptions, and Sexual Behavior of Zambian Adolescents",2004,"To determine whether adolescents’ normative beliefs about abstinence and condoms, their personal risk perception, and safer sex practices changed after the implementation of a peer sexual health education intervention implemented in Zambian secondary schools.",Other: ,"",risk,"","","","","","","",single item,"","","","","","","","To measure HIV risk perception, they were asked whether they believed that there was any chance they could contract
HIV","","","","","","","",single item,"","","","","","","",3,"","","","","","","",single,"","","","","","","",sexual health intervention,"","","","","","","",1,"","","","","","","",2 weeks,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",health catastrophe,"",yes,"","","","","","","",mean difference ,"","","","","","","","","","","","","","","","","","","","","","","",significant,"","","","","","","",Baseline - 2nd Follow-up,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",laypeople,"","","","","","","",students,"","","","","","","",adolescents,"","","","","","","",Zambia,"","","","","","","",416,"","","","","","","",0.442,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",14,"","","","","","","",23,"","","","","","",""
207,Shoots-Reinhard 2021,Ability-related political polarization in the COVID-19 pandemic,Amanda Holzer,Shoots-Reinhard ,Ability-related political polarization in the COVID-19 pandemic,2021,"Here, however, we review research and present results indicating that ability can be associated with more,  rather than less, political polarization under some circumstances. We further examine whether numeric or verbal ability underlies political polarization, which would suggest that polarization arises from the selective application of numeric reasoning and problem-solving skills or from the greater knowledge networks and ability to justify beliefs that are associated with verbal knowledge.",longitudinal,"",risk,risk,"","","","","","",scale,scale,"","","","","","",10-point likert scale,10-point likert scale,"","","","","","",5 questions. Average of it. ,5 questions. Average of it. ,"","","","","","",5,5,"","","","","","",Study 1,Study 2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",covid,covid,"","","","","","",1,1,"","","","","","",2 years,2 years ,"","","","","","","","","","","","","","",health catastrophe,"",no,no,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
